label,stemmed_text
0,sundsyselfi selfieblondehair curlyhair nofilt fitgirlworkingout
0,true air libey tv gave justif
0,death jocox way result brexit remain cancel whole bloodi thing right a
0,know want staff show appreci coffe nohcarolina
0,introduc keynot speaker eclipsecon franc
0,omg final ps4 farcry4 gtav unchaed4
0,wife european dont valu r racist like trump
1,patriotwatch 148 project auspol rwnj upf cult cultism project springst straya
0,goofin famili selfi smile classicman dapper beard blueey basilica the
0,join theme park callum live updat tomorrow friday awesom
0,get readi watch orang new black orangeisthenewblack season4
0,oscar tabarez talk lui suarez s angri reaction spo lui oscar
1,misogyni aliv well left never let tell isnt
0,learn share bih date sorri guy bihday tomorrow cancel cantdothat
0,father best movi maddari
0,cant wait see present tminus5hour
0,monkey show board cute lol follow instalik
0,live periscop first god babi graduat high school collegebound
0,well said
0,zen spirit
0,safe way heal acn altwaystoh healthi heal
1,ladi bc voic opinion scare speak mind wait isnt against
0,father
0,peopl dont like dedic live get attent make see shadi shit say
0,2nd keyr make result shop xx
0,watch fall go excit thank make american polit fun loveablelos drumpf
0,mummysay mangolickkid launch 1st 10 item new brand see
0,healessgang ydl rich
0,internationalwomansday take tonight
0,dude talk get kick program alon dumbass
0,astound catfish one know realli talk net weird naiv lone sick
0,cozi even friend manilapeninsula ilovemonetpag ladi salonden salon
0,ive contact custom servic via email time miss point coupl month ag
0,absolut posit right
1,hispan feel like stomp listen retweet boricua
0,join us amp039christma julyamp039 hour flipsidepa
0,work till tuesday
0,make
0,best site find interraci singl interraci date romanc bgwg hug smile
0,6 second testifygt fail bitch
0,ueketta chic jewelri say father father enjoyyourday
0,wan na look good call us q5 suv yorlif black audi refreshvalet carwash
0,protect clean russian athlet enough athlet countri juic past rio
0,bring niec new road first t20 blast game
0,dog
1,ive 95 year mostli arrog abus discrimin even dutch dr leav die
0,woot 4 week hawaii hawaii2016
0,ill miss champ thegreatest
1,end 2016 hope messag music industri via
0,babi graduat prek bless
0,god bless usa flagday thestarspangledbann usa 14june
0,brand new big flowdan email horrorshow
0,throw back 2 sta mrssa2016 journey brave2bu throwbackthursday
0,fantast manchest blog product read writer
0,least 14200 peopl agre
0,new trend gif excit syfi wynonna earp
0,ptchat leader learn togeth
0,work trailer austin stuck bihday
0,titl next episod sound epic battleofthebastard sure gon na one helluva battl
0,els selenagomez new hit killthemwithkind justdanc music beauti selena
0,218 claim anoth wear seat belt peopl shame
0,aww yeah good bing bong bing bong
0,best friend pbcrave bff bestfriend razzledazzl pbampj peanutbutt friend share
0,thank sens touch thank posit
0,11 way chang neg bodi imag yesallwomen
0,dat babi trina316 316xnfg positivethink positivevib happi love
0,canada ivey purchas manag index increas 584 may previou 506 blog silver gold f
0,inspir featurm featurethi suck depressionhastakeno funim
0,alot guy promis donat impoant tri help nobodi came thru
0,pharrellwilliam bass xotic bassist bassplay bottom40
0,good morn monday sydneyssweet goodmorn goodvib cool
0,2016 your mean drunk go home rip
0,weird make first trip ever detroit gordi pass away go visit joe way town pay respect
0,flight delay ramp empti avgeek bois airpo
0,actor anton yelchin die 27 rip
0,sound like idiot throw temper tantrum like 12 lastword
0,attend assess treatment transgend gender expans youth apnapsychopharm wait
0,sister sweet hulahoop familyfirst melanin sister famili fun mygiantlif joy
0,dwd wetterwarnung stark gewitt schwandorfchwandorf 1806 1301 1806 1500 warnung wetter
0,sometim stay calm isnt easi necessari work job calmdown
0,rubi write book laugh friday hour weekend work team busi
0,love afternoon privat boat boyfriend sunset holiday lgbt
0,heaven tini glass shot liquor blueberri booz
0,bihday sexi girl hardcor christian gamer
0,block twitter highlight left intoler oppress free speech tactic set terribl exampl
0,augusta buffalo simul buffalo take vicin home way yo
1,nigger pattismith book wtf that reich
0,come soon blog outfit fashion fblogger blogger style ootd style
0,new hair newhairjapanesegirlstraightholiday
0,hate get involv cant wait till leav uni sister
0,pianotile2 new year
0,wed impoant celebr possibl ann hathaway wed
0,anouk sundayfunday canada summer huski huskyofinstagram huskyn huskyp
0,everyon get engag like babi go chickfila engagementseason
0,cleveland gon na hea broken tonight like past 50 year nba
0,enjoy weekend enjoy good time joy smile laughter relax grate musician dancer
1,in2017iwantto work see name dismantl other system whiteprivileg privileg white
0,pboc set usdcni 65795 vs 65739 blog silver gold forex
0,natur asunswagsnowsunris smileclasscoolcut photo photographi photowal
0,got 3 6th row seat juli 6 show black eye 350 meet greet your kill
1,two bot one girl tcot p2 femin sjw sjwlogic
0,herbal sleep remedi work altwaystoh healthi heal
0,mine say
0,work confer right mindset lead cultureofdevelop organ work mindset
0,amazingiam posit affirm
0,read mt everest hour watch everest crazi stuff
0,know shock x
0,who watch wwdc2016 live stream appl event latest team june 13th 10am pst remind
0,walk 10353 bhagmojobhag nofail 10353
0,play keiko matsui distanc melancholi melancholymus
0,ugh draw go well tonight call quit sta tomorrow defeat
0,work innit gayuk gay guy selfi gayteen instagay gayboy self tumblr
0,peopl much hatr think accept kill beyond world gone mad
0,faz sinal da hang loos like4likefollow4followgirlbeautifulvib
1,2017 scatter joy may blessampkeep shine upon graciou look kindli toward one anoth let us a
0,angri grandpa ungrat via theangrygrandpashow agp ungrat rage walkingdead
0,slimandsassi doterra great aicl essentialoil weightloss
0,freedom destini final finish updat
0,bday mika ji lion punjab
0,cz someon believ dont think feel safe free
0,aww yeah good bing bong bing bong
0,krimjiho cohiarin bihday tu yul bihday tu yul bday bday bihday tu yul
0,sad america sit presid endors liar investig lawbreak given free pass sad
0,kid independenceday fit
0,bihday bihday bihday bihdaytoy bff bestfriend
0,word live inspir socialmediamanag
0,thank glad like long till wed wed
0,build sta newkitchen
0,humfre bee foodallergi show children safe includ
1,deaf commun look rethinkdisciplin ableism audism stpp massincarcer deafinprison decriminaliz
0,it mani peopl turn person yu well yu just
0,thrive iam posit affirm
0,littl boy gr8 yesterday amaz lovesthefish doesntliketheshark hefoundnemo
0,think say around 60 year
0,come togeth nice seeyouinthefield pleasestaysunshin clubhectar
0,sleep feel posit happi bless energyh holistich
0,sexi right attitud swag teen
0,tdc media must confus cours hate crimea radicalislamicterrorist attack usa
0,lessismor polar bear climb race angri polar bear climb race polar bear live cold place l
0,avicii last tour asia paylif umf umfkorea2016 seoul korea 20160612
0,vanilla lime fizzi recip ontheblog perfect summer drink aplk dalla via
0,sex stori girl gone wild nude
0,sunday famili
0,sound like joke someon would kill brilliant girl beauti voic ripchristina
0,saw bham tonight spray ball paicularli realli great play middl defens
0,walk 2 doubl glass jack daniel tabbi cat shegaveup whiskey cat
0,use power mind heal bodi altwaystoh healthi
0,lt3 listen beauti best friend sing amaz voic lt3 lt3 lt3 lt3 28
0,mani claim matur high level discern manipul unbeliev track record god
0,yeah hope everyon forget asap worriesofhappylifethatcanbuybigtv show bad world eh
0,heal iam posit affirm
0,write edit float boat
0,east 25 campervan field new home tuesday bbq tequila
0,trump backer sing bihday presumpt nomine toward end speech trump suppor
0,appeal iam posit affirm
0,paner crime dancer paner pride smile friend princess king
0,color black black like inspir cool shade kpop selfi
0,tri adobo burger last friday page198of366 day198of366
0,joyana bodi air mind still firenz pittiuomo pittiuomo90 pittiimmagin
0,wednesday smile photooftheday pic instap like4lik follow4follow iger
0,word wisdom realiti clariti gratitud wisdom wednesdaywisdom posit
0,lunch bettereveryday cycl healthi meal
0,millenni still prospect woman presid via
0,cant believ wait findingdori shown cinema juli uk
0,definit definit think need new jean nsv slimmingworld slimmingworlduk
0,lightroom bull domin bull direct whatev want yo
0,look like go date go see suicid squad movi suicidesquad
1,liber believ pay inclus believ equal anywher train
0,peopl still
0,allow children way better way ever find gandhi
1,83 year old man still young enough teach sexism say women help
0,fathersday lovey
0,tub still fill toy littl peanut gone lovebeingagrandma
0,bihday big 6 year old ac come check us
0,couldnt happier fargo purposetourfargo
0,think year wakeup late finals4noth
1,whine women much harder men caus
0,way great work work
0,mani peopl complain way thing run will step someth
0,bless 500000 reader month enjoy great content plu 2 year anniversari approach
0,calvinharri unfollow taylorswift twitter block fan
1,carl palladino unfit buffalo school board resign
0,sweet littl famili davisfamili snuggletim
1,council staff instruct anc go slow make da look bad expos week ago
0,pleas share feel
0,euro2016
0,3 week holiday pougal villa famili
0,yummi food make wed johnsonyulianawed bestfriend bff
0,bihday boss 90thbihday queenat90 militari london
0,fact keep watch make interest
0,floridastrong floridalov hea thought prayer everyon effect tragedi
0,hi natasha your friendli gender neutral bisexu neighbour bi genderneutr
0,obama refer trump use tragic moment polit vs leader pulseshoot
1,emma stone hollywood theyv given joke away male costar via
0,aww yeah good bing bong bing bong
0,sta diet gon na lose weight hit vega next year rollon2017 loselbssav s
0,final bihday quit would remiss didnt exclaim
0,sta live way alway want atsocialmedia lovelif destress
0,nah creat lie ignor request prove truth
1,comment reflect ignor cuser
0,best essenti oil heal altwaystoh healthi
0,gr8 losscondolences2 jo famili yorkshir batley birstal jocoxmp sky brendancox brighton hove
0,frank dad father
0,saturday even well spent saturd instap nofilt instalook weekend
0,erinswallow busti
0,there much good ahead posit posit positivevib quot happi
0,herbalremedi anxieti work altwaystoh healthi heal peac
0,lol must cant ask plenti time sober
0,know goner song actual favourit actual real real
1,clearli humour attempt liber media undermin trump racebait wont work trump
0,pre holiday selfi holiday buzz greec damn
0,live lifeofv lifeofbu dogslif sunshin conveibl
0,turn sad twat comment post sausag dog forum need get bastard getagrip
0,mumbailoc beyond see curat build bridg us
0,good morn weekend
0,father daddi team
0,got ticket 12th juli
0,cupcak pant kinda day balanc eatcupcak livelifetothefullest
0,sweat therapi breath know hotdamnit
0,golden state play defens lost
0,38 frustrat game late 20 odd game chrashes final done allstar
0,sweet dream selfi selfietim goodnight guy cute boy moment
0,need understand like sometim bore frustrat
0,one us posit alway feel chill
0,singl drop soon conchordgrap newmus firstdayofsumm fohesumm
0,hous burnt fo mac work toward network renew mitb epic 2nd event weve miss kickoff
